Product ID,Product Name,Product URL,Product Image Url,price,Currency,Spec UPC,Spec MPN,Spec BRAND,Spec ISBN,SKU,Product Tags,blacklisted,Product Group
717,IDYLLIC SOFT SATIN BLUSH - Sunlit Glow 38,http://www.gadecosmetics.co.il/makeup/face/blushers-bronzers/idyllic-soft-satin-blush,https://www.gadecosmetics.co.il/sites/gade-he/files/IDYLLIC%20SOFT%20SATIN%20BLUSH%2038.jpg,69.9,ILS,,,,,102800038,,FALSE,99
110,IDYLLIC SOFT SATIN BLUSH - Celestial 6,http://www.gadecosmetics.co.il/makeup/face/blushers-bronzers/idyllic-soft-satin-blush,https://www.gadecosmetics.co.il/sites/gade-he/files/IDYLLIC%20SOFT%20SATIN%20BLUSH%20WITH%20MIRROR%20%206crop%20site_0.jpg,69.9,ILS,,,,,102800006,,FALSE,99
111,IDYLLIC SOFT SATIN BLUSH - Woodberry 25,http://www.gadecosmetics.co.il/makeup/face/blushers-bronzers/idyllic-soft-satin-blush,https://www.gadecosmetics.co.il/sites/gade-he/files/IDYLLIC%20SOFT%20SATIN%20BLUSH%20WITH%20MIRROR%2025%20crop%20site_0.jpg,69.9,ILS,,,,,102800025,,FALSE,99
112,IDYLLIC SOFT SATIN BLUSH - Tender Plum 7,http://www.gadecosmetics.co.il/makeup/face/blushers-bronzers/idyllic-soft-satin-blush,https://www.gadecosmetics.co.il/sites/gade-he/files/IDYLLIC%20SOFT%20SATIN%20BLUSH%20WITH%20MIRROR%207%20crop%20site_0.jpg,69.9,ILS,,,,,102800007,,FALSE,99
113,IDYLLIC SOFT SATIN BLUSH - Honey Bronze 26,http://www.gadecosmetics.co.il/makeup/face/blushers-bronzers/idyllic-soft-satin-blush,https://www.gadecosmetics.co.il/sites/gade-he/files/IDYLLIC%20SOFT%20SATIN%20BLUSH%20WITH%20MIRROR%2026%20crop%20site_0.jpg,69.9,ILS,,,,,102800026,,FALSE,99
116,IDYLLIC SOFT SATIN BLUSH - Golden Peach 35,http://www.gadecosmetics.co.il/makeup/face/blushers-bronzers/idyllic-soft-satin-blush,https://www.gadecosmetics.co.il/sites/gade-he/files/IDYLLIC%20SOFT%20SATIN%20BLUSH%20WITH%20MIRROR%2035%20crop%20site_0.jpg,69.9,ILS,,,,,102800035,,FALSE,99
118,INTENSE VOLUME MASCARA - Intense Black,http://www.gadecosmetics.co.il/makeup/eyes/mascaras/intense-volume-mascara,https://www.gadecosmetics.co.il/sites/gade-he/files/INTENSE%20VOLUME%20MASCARA%20SITE.jpg,59.9,ILS,,,,,102600001,,FALSE,100
119,INTENSE VOLUME MASCARA - Intense Blue,http://www.gadecosmetics.co.il/makeup/eyes/mascaras/intense-volume-mascara,https://www.gadecosmetics.co.il/sites/gade-he/files/BLUE.jpg,59.9,ILS,,,,,102600002,,FALSE,100
120,INTENSE VOLUME MASCARA - Intense Electric Blue,http://www.gadecosmetics.co.il/makeup/eyes/mascaras/intense-volume-mascara,https://www.gadecosmetics.co.il/sites/gade-he/files/E%20BLUE.jpg,59.9,ILS,,,,,102600005,,FALSE,100
121,IDYLLIC HIGH PERFORMANCE MASCARA,http://www.gadecosmetics.co.il/makeup/eyes/mascaras/idyllic-high-performance-mascara,https://www.gadecosmetics.co.il/sites/gade-he/files/019.jpg,59.9,ILS,,,,,106200001,,FALSE,101
122,LASH SPLENDOR HIGH IMPACT MASCARA,http://www.gadecosmetics.co.il/makeup/eyes/mascaras/lash-splendor-high-impact-mascara,https://www.gadecosmetics.co.il/sites/gade-he/files/LASH%20SPLENDOR%20MASCARA.jpg,69.9,ILS,,,,,107000001,,FALSE,102
126,NEUTRALS EYESHADOW PALETTE,http://www.gadecosmetics.co.il/makeup/eyes/eye-shadows/neutrals-eyeshadow-palette,https://www.gadecosmetics.co.il/sites/gade-he/files/shades-neutrals-001.png,99.9,ILS,,,,,118400000,,FALSE,104
129,BASICS EYESHADOW PALETTE - Pearls 02,http://www.gadecosmetics.co.il/makeup/eyes/eye-shadows/basics-eyeshadow-palette,https://www.gadecosmetics.co.il/sites/gade-he/files/basics_02.jpg,79.9,ILS,,,,,118300002,,FALSE,106
141,METALLIC EYELINER - JET BLACK 100,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/metallic-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/100%20METALLIC%20EYELINER.jpg,34.9,ILS,,,,,106800100,,FALSE,107
142,METALLIC EYELINER - GUN METAL 101,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/metallic-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/101%20METALLIC%20EYELINER.jpg,34.9,ILS,,,,,106800101,,FALSE,107
143,METALLIC EYELINER - GREEN PEARL 103,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/metallic-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/103%20METALLIC%20EYELINER.jpg,34.9,ILS,,,,,106800103,,FALSE,107
146,METALLIC EYELINER - INDIAN OCEAN 105,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/metallic-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/105%20METALLIC%20EYELINER.jpg,34.9,ILS,,,,,106800105,,FALSE,107
147,METALLIC EYELINER - SEA BREEZE 106,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/metallic-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/106%20METALLIC%20EYELINER.jpg,34.9,ILS,,,,,106800106,,FALSE,107
151,IDYLLIC KAJAL EYELINER - MIDNIGHT BLUE 201,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/idyllic-kajal-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/106800100_9.png,34.9,ILS,,,,,102100201,,FALSE,108
154,IDYLLIC KAJAL EYELINER - EMERALD ENVY 204,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/idyllic-kajal-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/106800100_12.png,34.9,ILS,,,,,102100204,,FALSE,108
156,HIGH PRECISION EYELINER - 01 Black,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/1%20HIGH%20PRECISION%20EYE%20LINER.jpg,29.9,ILS,,,,,123100001,,FALSE,109
157,HIGH PRECISION EYELINER - 02 Brown,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/2%20HIGH%20PRECISION%20EYE%20LINER.jpg,29.9,ILS,,,,,123100002,,FALSE,109
158,HIGH PRECISION EYELINER - 03 Green,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/3%20HIGH%20PRECISION%20EYE%20LINER.jpg,29.9,ILS,,,,,123100003,,FALSE,109
159,HIGH PRECISION EYELINER - 04 Dark Blue,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/4%20HIGH%20PRECISION%20EYE%20LINER.jpg,29.9,ILS,,,,,123100004,,FALSE,109
160,HIGH PRECISION EYELINER - 07 Blue,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/7%20HIGH%20PRECISION%20EYE%20LINER.jpg,29.9,ILS,,,,,123100007,,FALSE,109
162,HIGH PRECISION EYELINER - 10 White,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/10%20HIGH%20PRECISION%20EYE%20LINER.jpg,29.9,ILS,,,,,123100010,,FALSE,109
163,HIGH PRECISION EYELINER - 12 Turquoise,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/12%20HIGH%20PRECISION%20EYE%20LINER.jpg,29.9,ILS,,,,,123100012,,FALSE,109
164,HIGH PRECISION EYELINER - 13 High Precision,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/13%20HIGH%20PRECISION%20EYE%20LINER.jpg,29.9,ILS,,,,,123100013,,FALSE,109
705,INTENSE NUDE 310,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/everlasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/everlasting%20eyeliner%20310%20site.jpg,29.9,ILS,,,,,123600310,,FALSE,110
165,EVERLASTING EYELINER - INTENSE BLACK 300,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/everlasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/301%20EVERLASTING%20EYE%20LINER%20SITE_0.jpg,29.9,ILS,,,,,123600300,,FALSE,110
166,EVERLASTING EYELINER - INTENSE BLUE 301,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/everlasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/300%20EVERLASTING%20EYE%20LINER%20SITE%20_1.jpg,29.9,ILS,,,,,123600301,,FALSE,110
167,EVERLASTING EYELINER - INTENSE GREEN 302,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/everlasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/302%20EVERLASTING%20EYE%20LINER%20SITE.jpg,29.9,ILS,,,,,123600302,,FALSE,110
168,EVERLASTING EYELINER - INTENSE BROWN 303,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/everlasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/303%20EVERLASTING%20EYE%20LINER%20SITE.jpg,29.9,ILS,,,,,123600303,,FALSE,110
169,EVERLASTING EYELINER - INTENSE TOURQUISE 305,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/everlasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/305%20EVERLASTING%20EYE%20LINER%20SITE.jpg,29.9,ILS,,,,,123600305,,FALSE,110
170,EVERLASTING EYELINER - INTENSE OCEAN BLUE 306,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/everlasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/306%20EVERLASTING%20EYE%20LINER%20SITE%20.jpg,29.9,ILS,,,,,123600306,,FALSE,110
174,DIP LINER EYELINER,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/dip-liner-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/DIPLINER.jpg,59.9,ILS,,,,,101800001,,FALSE,112
175,IDYLLIC LONG LASTING EYELINER - REAL BLACK 10,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/idyllic-long-lasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/10%20IDYLLIC%20LONG%20LASTING%20EYELINER.jpg,49.9,ILS,,,,,106700010,,FALSE,113
183,HIGH PRECISION STYLO - INTENSE BLACK,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-stylo,https://www.gadecosmetics.co.il/sites/gade-he/files/HIGH%20PRECISION%20STYLO%20_black.jpg,49.9,ILS,,,,,123700001,,FALSE,115
184,HIGH PRECISION STYLO - INTENSE BLUE,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/high-precision-stylo,https://www.gadecosmetics.co.il/sites/gade-he/files/HIGH%20PRECISION%20STYLO%20_blue.jpg,49.9,ILS,,,,,123700002,,FALSE,115
185,INTENSE EYELINER BLACK,http://www.gadecosmetics.co.il/makeup/eyes/eyeliners/intense-long-lasting-eyeliner,https://www.gadecosmetics.co.il/sites/gade-he/files/HR_INTENSE%20LONG%20LASTING%20EYELINER%20site_0.jpg,59.9,ILS,,,,,112500001,,FALSE,116
186,ROYAL POMEGRANATE SERUM -,http://www.gadecosmetics.co.il/skin-care/collections/hydra-sublime/hydra-sublime-royal-pomegranate-serum,https://www.gadecosmetics.co.il/sites/gade-he/files/HIDRA-SABLIME-SERUM.jpg,99,ILS,,,,,127300000,,FALSE,117
188,GOLD COLLAGEN NECTAR SERUM,http://www.gadecosmetics.co.il/skin-care/collections/gold/gold-collagen-nectar-serum,https://www.gadecosmetics.co.il/sites/gade-he/files/GOLD%20SERUM.jpg,129.9,ILS,,,,,129300000,,FALSE,119
190,SERUM,http://www.gadecosmetics.co.il/skin-care/collections/longevity/longevity-nutrimoist-serum,https://www.gadecosmetics.co.il/sites/gade-he/files/LONGEVITY%20NUTRIMOIST%20SERUM_2.jpg,149.9,ILS,,,,,132200000,,FALSE,121
192,SPOT TREATMENT GEL,http://www.gadecosmetics.co.il/skin-care/category/repair-serums/spot-treatment-gel,https://www.gadecosmetics.co.il/sites/gade-he/files/spot%20treatment%20gel%20NEW%20LOGO%20site.jpg,29.9,ILS,,,,,137400000,,FALSE,123
193,DAY CREAM,http://www.gadecosmetics.co.il/skin-care/collections/longevity/longevity-nutrimoist-day-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/LONGEVITY%20NUTRIMOIST%20DAY%20CREAM_0.jpg,149.9,ILS,,,,,132000000,,FALSE,124
194,ROYAL POMEGRANATE CREAM,http://www.gadecosmetics.co.il/skin-care/collections/hydra-sublime/hydra-sublime-royal-pomegranate-day-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/HYDRA%20SUBLIME%20ROYAL%20POMEGRANATE%20DAY%20CREAM.jpg,89.9,ILS,,,,,127200000,,FALSE,125
195,PAPAYA DAY CREAM,http://www.gadecosmetics.co.il/skin-care/collections/hydra-sublime/hydra-sublime-day-cream-papaya-extract,https://www.gadecosmetics.co.il/sites/gade-he/files/HYDRA%20SUBLIME%20PAPAYA%20DAY%20CREAM.jpg,89.9,ILS,,,,,124100000,,FALSE,126
196,AQUA ROSE DAY CREAM,http://www.gadecosmetics.co.il/skin-care/collections/hydra-sublime/hydra-sublime-acqua-rose-day-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/HYDRA%20SUBLIME%20AQUA%20ROSE%20DAY%20CREAM.jpg,89.9,ILS,,,,,124000000,,FALSE,127
200,GOLD RESTORING DAY CREAM,http://www.gadecosmetics.co.il/skin-care/collections/gold/gold-restoring-day-cream-spf-15,https://www.gadecosmetics.co.il/sites/gade-he/files/GOLD%20DAY%20CREAM.jpg,129.9,ILS,,,,,128700000,,FALSE,131
203,ROSE HIP,http://www.gadecosmetics.co.il/skin-care/collections/hydra-sublime/hydra-sublime-rose-hip-moisturizing-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/HYDRA%20SUBLIME%20ROSE%20HIP%20DAY%20CREAM.jpg,89.9,ILS,,,,,124200000,,FALSE,134
204,NIGHT CREAM,http://www.gadecosmetics.co.il/skin-care/collections/longevity/longevity-nutrimoist-night-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/LONGEVITY%20NUTRIMOIST%20NIGHT%20CREAM_0.jpg,149.9,ILS,,,,,132100000,,FALSE,135
205,GOLD REGENERATING NIGHT CREAM,http://www.gadecosmetics.co.il/skin-care/collections/gold/gold-regenerating-night-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/GOLD%20NIGHT%20CREAM.jpg,129.9,ILS,,,,,128800000,,FALSE,136
208,NUIT SUBLIME,http://www.gadecosmetics.co.il/skin-care/collections/hydra-sublime/nuit-sublime-firming-night-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/NUIT%20SUBLIME%20NIGHT%20CREAM.jpg,99.9,ILS,,,,,124400000,,FALSE,139
209,PERFECTION FLAWLESS BASE,http://www.gadecosmetics.co.il/skin-care/category/primer/perfection-flawless-base,https://www.gadecosmetics.co.il/sites/gade-he/files/HR_PERFECTION%20FLAWLESS%20BASE%20site.jpg,149.9,ILS,,,,,143000000,,FALSE,140
210,ULTIMATE CLEANSER AND TONER,http://www.gadecosmetics.co.il/skin-care/category/cleansers-and-toners/ultimate-cleanser-and-toner,https://www.gadecosmetics.co.il/sites/gade-he/files/ULTIMATE%20CLEANSER%20AND%20TONER%20SITE.jpg,34.9,ILS,,,,,135600000,,FALSE,141
211,SOOTHING EYE MAKE-UP REMOVER,http://www.gadecosmetics.co.il/skin-care/category/cleansers-and-toners/soothing-eye-make-remover,https://www.gadecosmetics.co.il/sites/gade-he/files/SITE%20PURIFYING%20TONING%20LOTION%20NEW%20LOGO.jpg,39.9,ILS,,,,,108400000,,FALSE,142
212,PURIFYING TONING LOTION,http://www.gadecosmetics.co.il/skin-care/category/cleansers-and-toners/purifying-toning-lotion,https://www.gadecosmetics.co.il/sites/gade-he/files/PURIFYING%20TONING%20LOTION%20NEW%20LOGO.jpg,34.9,ILS,,,,,137100000,,FALSE,143
214,PURIFYING CLEASING GEL,http://www.gadecosmetics.co.il/skin-care/category/cleansers-and-toners/purifying-cleasing-gel,https://www.gadecosmetics.co.il/sites/gade-he/files/PURIFYING%20CLEANSING%20GEL%20SITE_0.jpg,34.9,ILS,,,,,135500000,,FALSE,145
215,GENTLE TONING LOTION,http://www.gadecosmetics.co.il/skin-care/category/cleansers-and-toners/gentle-toning-lotion,https://www.gadecosmetics.co.il/sites/gade-he/files/GENTLE%20TONING%20LOTION%20SITE.jpg,34.9,ILS,,,,,137000000,,FALSE,146
216,GENTLE CLEANSING MILK,http://www.gadecosmetics.co.il/skin-care/category/cleansers-and-toners/gentle-cleansing-milk,https://www.gadecosmetics.co.il/sites/gade-he/files/GENTLE%20CLEANSING%20MILK%20SITE.jpg,34.9,ILS,,,,,137200000,,FALSE,147
217,GENTLE CLEANSING GEL,http://www.gadecosmetics.co.il/skin-care/category/cleansers-and-toners/gentle-cleansing-gel,https://www.gadecosmetics.co.il/sites/gade-he/files/GENTLE%20CLEANSING%20GEL%20SITE.jpg,34.9,ILS,,,,,135400000,,FALSE,148
219,EYE CREAM,http://www.gadecosmetics.co.il/skin-care/collections/longevity/longevity-nutrimoist-eye-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/LONGEVITY%20NUTRIMOIST%20EYE%20CREAM_0.jpg,109.9,ILS,,,,,132300000,,FALSE,150
222,GOLD EYE REVIVAL CREAM,http://www.gadecosmetics.co.il/skin-care/collections/gold/gold-eye-revival-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/GOLD%20EYE%20REVIVAL.jpg,109.9,ILS,,,,,128900000,,FALSE,153
224,FIRMING SERUM,http://www.gadecosmetics.co.il/skin-care/collections/gold-premium/gold-premium-firming-serum,https://www.gadecosmetics.co.il/sites/gade-he/files/GOLD%20PREMIUM%20SERUM_0.jpg,179.9,ILS,,,,,147100000,,FALSE,155
225,FIRMING CREAM,http://www.gadecosmetics.co.il/skin-care/collections/gold-premium/gold-premium-firming-cream,https://www.gadecosmetics.co.il/sites/gade-he/files/GOLD%20PREMIUM%20FIRMING%20CREAM_0.jpg,179.9,ILS,,,,,147000000,,FALSE,156
226,HIGH PRECISION BROW LINER - Product 01,http://www.gadecosmetics.co.il/makeup/eyes/brows/high-precision-brow-liner,https://www.gadecosmetics.co.il/sites/gade-he/files/01-high-precision-eyebrow-pencil1.jpg,29.9,ILS,,,,,123100051,,FALSE,157
227,HIGH PRECISION BROW LINER - Product 02,http://www.gadecosmetics.co.il/makeup/eyes/brows/high-precision-brow-liner,https://www.gadecosmetics.co.il/sites/gade-he/files/01-high-precision-eyebrow-pencil_0.jpg,29.9,ILS,,,,,123100050,,FALSE,157
228,HIGH PRECISION BROW LINER - Product 03,http://www.gadecosmetics.co.il/makeup/eyes/brows/high-precision-brow-liner,https://www.gadecosmetics.co.il/sites/gade-he/files/01-high-precision-eyebrow-pencil_1.jpg,29.9,ILS,,,,,123100052,,FALSE,157
229,IDYLLIC POWDER EYEBROW PENCIL - no. 20,http://www.gadecosmetics.co.il/makeup/eyes/brows/idyllic-powder-eyebrow-pencil,https://www.gadecosmetics.co.il/sites/gade-he/files/20.png,39.9,ILS,,,,,123800020,,FALSE,158
230,IDYLLIC POWDER EYEBROW PENCIL - no. 40,http://www.gadecosmetics.co.il/makeup/eyes/brows/idyllic-powder-eyebrow-pencil,https://www.gadecosmetics.co.il/sites/gade-he/files/20_0.png,39.9,ILS,,,,,123800040,,FALSE,158
231,IDYLLIC POWDER EYEBROW PENCIL - no. 60,http://www.gadecosmetics.co.il/makeup/eyes/brows/idyllic-powder-eyebrow-pencil,https://www.gadecosmetics.co.il/sites/gade-he/files/20_1.png,39.9,ILS,,,,,123800060,,FALSE,158
1030,76 Faded Pink,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/site_-76-FADED-PINK-EVERLASTING-LIP-COLOR.jpg,64.9,ILS,,,,,131900076,,FALSE,160
1029,ULTIMATE BURGUNDY -59,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/everlasting_59.jpg,64.9,ILS,,,,,131900059,,FALSE,160
990,EVERLASTING LIP COLOR - 75 New Nude,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/EVERLASTING-LIP-COLOR-75site_0.jpg,64.9,ILS,,,,,131900075,,FALSE,160
923,EVERLASTING LIP COLOR - 74 Berry Kiss,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/74.jpg,64.9,ILS,,,,,131900074,,FALSE,160
922,EVERLASTING LIP COLOR - 73 Bourbon Cherries,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/73.jpg,64.9,ILS,,,,,131900073,,FALSE,160
921,EVERLASTING LIP COLOR - 72 Night Berry,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/72.jpg,64.9,ILS,,,,,131900072,,FALSE,160
920,EVERLASTING LIP COLOR - 71 Berry Sorbet,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/71.jpg,64.9,ILS,,,,,131900071,,FALSE,160
919,EVERLASTING LIP COLOR - 70 Lilac Lover,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/70.jpg,64.9,ILS,,,,,131900070,,FALSE,160
917,EVERLASTING LIP COLOR - 69 Victorian Luxe,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/69.jpg,64.9,ILS,,,,,131900069,,FALSE,160
916,EVERLASTING LIP COLOR - 68 Vintage Vision,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/68_0.jpg,64.9,ILS,,,,,131900068,,FALSE,160
915,EVERLASTING LIP COLOR - 67 Dusty Rose,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/67.jpg,64.9,ILS,,,,,131900067,,FALSE,160
914,EVERLASTING LIP COLOR - 66 Sweet Toffee,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/66.jpg,64.9,ILS,,,,,131900066,,FALSE,160
913,EVERLASTING LIP COLOR - 65 Sensual Nude,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/65.jpg,64.9,ILS,,,,,131900065,,FALSE,160
912,EVERLASTING LIP COLOR - 64 Forever Nude,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/64_0.jpg,64.9,ILS,,,,,131900064,,FALSE,160
911,EVERLASTING LIP COLOR - 63 Flirty Fuchsia,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/63_1.jpg,64.9,ILS,,,,,131900063,,FALSE,160
910,EVERLASTING LIP COLOR - 62 Plum Paradise,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/62_0.jpg,64.9,ILS,,,,,131900062,,FALSE,160
719,EVERLASTING LIP COLOR - 61 Black Plum,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/LR_61_BLACK%20PLUM%20_EVERLASTING%20LIPCOLOR.jpg,64.9,ILS,,,,,131900061,,FALSE,160
671,EVERLASTING LIP COLOR - 60 Toffee Cream,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/60_1.jpg,64.9,ILS,,,,,131900060,,FALSE,160
670,EVERLASTING LIP COLOR - 57 Desert Rose,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/57.jpg,64.9,ILS,,,,,131900057,,FALSE,160
668,EVERLASTING LIP COLOR - 58 Red Velvet,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/58_0.jpg,64.9,ILS,,,,,131900058,,FALSE,160
612,EVERLASTING LIP COLOR - 56 Raspberry Wine,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/everlasting%20lip%20color%2056%20site.jpg,64.9,ILS,,,,,131900056,,FALSE,160
611,EVERLASTING LIP COLOR - 55 Strawberry Ice,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/55.jpg,64.9,ILS,,,,,131900055,,FALSE,160
258,EVERLASTING LIP COLOR - 48 Burgundy Pearl,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/48.jpg,64.9,ILS,,,,,131900048,,FALSE,160
259,EVERLASTING LIP COLOR - 49 Berry Wine,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/49.jpg,64.9,ILS,,,,,131900049,,FALSE,160
261,EVERLASTING LIP COLOR - 51 Tangerine Tango,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/51.jpg,64.9,ILS,,,,,131900051,,FALSE,160
262,EVERLASTING LIP COLOR - 52 Enticing Fuchsia,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/52.jpg,64.9,ILS,,,,,131900052,,FALSE,160
263,EVERLASTING LIP COLOR - 53 Plum Perfection,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/53.jpg,64.9,ILS,,,,,131900053,,FALSE,160
264,EVERLASTING LIP COLOR - 54 Romantic Rose,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/54.jpg,64.9,ILS,,,,,131900054,,FALSE,160
238,EVERLASTING LIP COLOR - 20 Plum Passion,http://www.gadecosmetics.co.il/makeup/lips/lipsticks/everlasting-lip-color,https://www.gadecosmetics.co.il/sites/gade-he/files/20.jpg,64.9,ILS,,,,,131900020,,FALSE,160
